"Name","Tore"
"Aenn Jacobs",0
"Angelina Keil",0
"Anika Kilian",9
"Anke Greinert",1
"Ann Katrin",3
"Anna_Maria Müller",2
"Annalena Adams",4
"Anne Schäfer",6
"Annika Frank",11
"Annika Neurath",1
"Antonia Schmitz",13
"Carla Schurich",6
"Carolin Nuhn",0
"Celina Schepky",0
"Corinna Heinz",0
"Dora Simon-Varga",6
"Dorina Nahm",4
"Elena Taboada",0
"Emily Reese",7
"Ezgi Yoslun",6
"Franka Daun",0
"Franziska Leber",0
"Franziska Stein",0
"Georgiana Martin-Stoleru",0
"Hanna Bach",8
"Hanna Tatsch",3
"Hannah Wolf",0
"Helen Kiefer",0
"Helena Kleeschulte",2
"Jacqueline Ungefug",0
"Jacqueline Wagner",0
"Janina Laubenthal",1
"Jennifer Werner",0
"Jona Reese",10
"Julia Köppe",2
"Katharina Lennartz",6
"Kira Enders",1
"Lara Bierenfeld",0
"Lara Sagner",15
"Lea Kristin",0
"Lena Baulig",0
"Leonie Lara",0
"Leonie Wilcke",0
"Lia Roemer",6
"Lina Sinsel",0
"Lisa Rolinger",3
"Lisa Zimmermann",1
"Louisa Bottlender",3
"Luisa Seil",0
"Luisa Strubel",0
"Maike Regitz",4
"Marie Tomaschek",2
"Maureen Werling",0
"Melanie Endel",0
"Melissa Gräber",15
"Michelle Meier",6
"Michelle Nicolay",0
"Michelle Sorger",6
"Nadine Schmitt",1
"Nina Müller",1
"Paula Olbrich",0
"Rebecca Dauñ",1
"Sarah Krechel",2
"Sarah Wies",4
"Selina Schunck",5
"Sophie Born",0
"Sophie Weber",1
"Stefanie Hayer",0
"Svenja Geiß",5
"Theresa Horstmann",17
"Viktoria Hoemann",7
