"Name","Tore"
"Alexander Momber",18
"Alexander Ortel",19
"Ben Schöndorf",14
"Benjamin Haßdenteufel",12
"Benjamin Stegentritt",0
"Carl Reiter",25
"Cedric Hemmer",2
"Clemens Fischer",1
"Daniel Moch",0
"David Malter",6
"Dean O",2
"Denis Schwab",0
"Deniz Bilkin",7
"Devlin Quintus",1
"Etienne Dumont",22
"Eugéne Laubenthal",11
"Fabian Prandl",0
"Fabian Welker",4
"Fabio Caico",0
"Felix Hinsberger",9
"Felix Loth",13
"Finn Ole",0
"Gurpreet Singh",4
"Harry Butterfield",24
"Jakob Krause",10
"Jan-Peter Weiter",0
"Jannis Frohnhöfer",0
"Jannis Graff",2
"Joel Heidecker",3
"Johannes Paul",0
"Jonas Hofmann",1
"Julius Benedict",13
"Julius Engel",0
"Justin Nieweling",0
"Justin-Michael Janel",3
"Karl Commercon",1
"Kevin Lickes",5
"Kilian Osbild",16
"Lars Baus",0
"Lars Müller",7
"Lars Schmidt",8
"Lars-Gregor Schäfer",4
"Lennard Hasenstab",9
"Lennert Geber",0
"Lenz Neufang",23
"Leo Roller",24
"Leo Treinen",13
"Leon Christian",0
"Leon Puhl",1
"Leonard Linker",2
"Louis Ringle",2
"Luc Sami",0
"Luca Geibel",5
"Luca Wahl",8
"Luis Junk",9
"Luka Kipper",27
"Lukas Adelsbach",11
"Lukas Spath",14
"Magnus Nils",2
"Marc Steuding",26
"Marvin Brendel",0
"Mathias Knoll",5
"Max Seiler",9
"Max-Anon Klaper",20
"Maximilian Bobbe",0
"Maximilian Mertl",1
"Maximilian Schmitt",2
"Michael Koch",16
"Mike Baron",1
"Milan-Jan Korb",0
"Mirco Scroppo",4
"Niclas Schuy",1
"Nicolas Hein",14
"Oscar Luis",0
"Oskar Kupke",12
"Pascal Mack",0
"Phil Naumann",4
"Philip Buchmann",0
"Philipp Duchêne",3
"Raphael Gehl",7
"Robert Schmidt",1
"Samian Gadelrabb",18
"Sammet Dhillon",0
"Silas Finn",32
"Silas Zimmer",6
"Tayfun Aksu",0
"Thorben Arne",1
"Till Breunig",8
"Till Rodener",0
"Tim Grunwald",0
"Tim Jost",30
"Tim Koepke",6
"Tim Luca",2
"Tom Jonas",16
"Tom Lorenz",0
"Valentin Reinert",17
