"Name","Tore"
" TuS",5
" TV",5
"Ales Muhovec",3
"Alexander Backes",1
"Alexander Winkel",0
"Andreas Dahmen",3
"Andrius Zigelis",3
"Anton Domaschenko",2
"Armin Henke",0
"Arne Teschner",2
"Bastian Wendling",0
"Ben Wetstein",0
"Benjamin Glindemann",2
"Björn Boinski",0
"Carsten Lindner",0
"Christian Kosel",0
"Christian Offermann",4
"Christian Schaub",5
"Christian Schröder",4
"Daniel Schüller",0
"David Lütkemeier",0
"Dominik Baucke",1
"Dominik Stein",0
"Fabian Medler",2
"Fabian Schmitt",0
"Finnian Lutze",5
"Florian Krekel",0
"Henrik Walb",3
"Jacob Schleier",0
"Jan Eckel",0
"Jan Hommen",5
"Jan Röckendorf",3
"Jan- Phillip",2
"Janis Hafer",2
"Jannik Kuntz",0
"Jannis Willems",6
"Johannes Sturm",2
"Jonas Mogadar",0
"Julian Vogt",11
"Julius Michel",0
"Kai Diehl",6
"Kai Lißmann",7
"Kalani Schmidt",1
"Karim Ketelear",0
"Kevin Knieps",4
"Kilian Kötz",2
"Kristófer Dagur",4
"Lars Klasmann",4
"Laszlo Sebastian",2
"Leon Krechel",4
"Lorenzo Lang",0
"Luca Hochstetter",4
"Luca Korbion",0
"Luca Steinführer",10
"Luca Willems",0
"Lukas Klimavicius",0
"Lukas Mayer",0
"Lukas Nagel",7
"Malte Schildmann",0
"Manuel Kühn",1
"Marco Kimpel",1
"Marco Lebernegg",1
"Markus Hoff",1
"Martin Langen",4
"Martin Scherschlicht",0
"Martin Schieke",1
"Marvin Seyfried",4
"Matthis Otto",2
"Maurice Lahm",0
"Maximilian Grethen",12
"Maximilian Seibel",0
"Maximilian Wetstein",2
"Maximilian Wrede",0
"Melvin Wheaton",4
"Merlin Busse",5
"Michael Mann",0
"Milan Langheinrich",5
"Moritz Happersberger",5
"Moritz Klapdohr",7
"Niclas Josten",2
"Niklas Schwarz",1
"Niklas Wetstein",3
"Nils Lorenz",0
"Oliver Lohner",1
"Ömer Acar",4
"Pascal Olivier",0
"Patrick Brümmer",10
"Patrick Hess",6
"Paul Baum",0
"Peter Mittmann",3
"Philipp Schwenzer",2
"Philipp Woods",0
"René Schunath",3
"Robin Wanner",3
"Robin Zickgraf",0
"Ruslan Podriezov",1
"Sebastian Diehl",0
"Sebastian Kraft",1
"Sebastian Praeder",5
"Sebastian Volk",0
"Simon Gabrys",0
"Slavko Luka",0
"Sören Reifferscheidt",0
"Thinh-Hoang Tran",0
"Tim Freitag",5
"Tim Hemmerle",0
"Tim Knobel",1
"Tim Michel",1
"Tim Müller",2
"Timo Borsch",5
"Timo Hochgesand",0
"Tobias Weiler",5
"Yannik Stromberg",0
